feature_set,train_frac,split,n_train,n_test,model,roc_auc,avg_precision,tuning_score,tuning_scoring,precision_at_20,precision_at_50,precision_at_100
principled_expression,0.8,7,722,181,rf,0.7125748502994013,0.47197421245662863,,,0.35,0.18,0.09
principled_expression,0.8,7,722,181,xgb,0.7117194183062447,0.48286622380387967,,,0.3,0.18,0.11
principled_expression,0.8,7,722,181,ensemble,0.6988879384088965,0.521244233573764,,,0.35,0.18,0.1
principled_expression,0.8,8,722,181,logreg,0.7613344739093242,0.258433278983784,,,0.35,0.18,0.12
principled_expression,0.8,8,722,181,rf,0.874251497005988,0.7178711320015667,,,0.45,0.24,0.12
principled_expression,0.8,8,722,181,xgb,0.8293413173652695,0.643754188800111,,,0.45,0.2,0.12
principled_expression,0.8,8,722,181,ensemble,0.811377245508982,0.6648311278837401,,,0.45,0.2,0.12
principled_expression,0.8,9,722,181,logreg,0.7840034217279725,0.28214581069044603,,,0.3,0.14,0.13
principled_expression,0.8,9,722,181,rf,0.8154405474764757,0.4003754641195223,,,0.35,0.2,0.13
principled_expression,0.8,9,722,181,xgb,0.7151411462788708,0.32369373955299063,,,0.2,0.2,0.11
principled_expression,0.8,9,722,181,ensemble,0.7810094097519247,0.3892964117345061,,,0.3,0.18,0.12
principled_expression,0.8,10,722,181,logreg,0.8306244653550042,0.4171701170346681,,,0.35,0.22,0.12
principled_expression,0.8,10,722,181,rf,0.8706159110350729,0.6434007425371375,,,0.4,0.22,0.13
principled_expression,0.8,10,722,181,xgb,0.8015397775876818,0.5359312254224026,,,0.35,0.2,0.12
principled_expression,0.8,10,722,181,ensemble,0.8721129170230967,0.6582490375516246,,,0.45,0.24,0.12
principled_expression,0.8,11,722,181,logreg,0.8524379811804961,0.5091030987074397,,,0.45,0.18,0.14
principled_expression,0.8,11,722,181,rf,0.8342600513259195,0.607846688401515,,,0.45,0.24,0.12
principled_expression,0.8,11,722,181,xgb,0.858426005132592,0.5413398029887209,,,0.4,0.22,0.13
principled_expression,0.8,11,722,181,ensemble,0.874251497005988,0.6205678568500391,,,0.45,0.22,0.13
principled_expression,0.8,12,722,181,logreg,0.6646706586826348,0.19662389022654742,,,0.15,0.16,0.1
principled_expression,0.8,12,722,181,rf,0.7927715996578273,0.5073088155646014,,,0.35,0.2,0.11
principled_expression,0.8,12,722,181,xgb,0.7472198460222411,0.4644678317806531,,,0.25,0.22,0.12
principled_expression,0.8,12,722,181,ensemble,0.72027373823781,0.4539078851047955,,,0.25,0.16,0.11
principled_expression,0.8,13,722,181,logreg,0.7698887938408897,0.3719691918614431,,,0.35,0.2,0.11
principled_expression,0.8,13,722,181,rf,0.8115911035072711,0.48274430399888213,,,0.35,0.22,0.12
principled_expression,0.8,13,722,181,xgb,0.7609067579127459,0.47491115743740087,,,0.3,0.18,0.11
principled_expression,0.8,13,722,181,ensemble,0.7810094097519248,0.5538605484773419,,,0.45,0.2,0.11
principled_expression,0.8,14,722,181,logreg,0.7177074422583405,0.3285230624470008,,,0.3,0.14,0.11
